"Model","StateNum","Probability.Cut.Off","Granularity","Window.Size","Sample.Size","BinNum","Training.Size","Update.Freq","Avg.Cycle.Usage1","Avg.Cycle.Usage2","Survival.Rate","Correctly.Scheduled","Correctly.Unscheduled"
"AR1_state_based_logistic",32,0.01,0,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,0,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,0,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,0,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,0,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,3.125,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,3.125,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,3.125,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,3.125,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,3.125,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,3.125,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,3.125,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,3.125,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,3.125,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,3.125,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,3.125,12,100,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,3.125,12,100,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,0,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,0,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,0,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,0,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,0,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,0,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,0,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,0,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,3.125,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,3.125,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,3.125,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,3.125,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,3.125,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,3.125,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,3.125,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,3.125,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,3.125,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,3.125,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,3.125,36,100,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,3.125,36,100,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.01,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.01,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.01,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",8,0.1,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",16,0.1,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"AR1_state_based_logistic",64,0.1,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",8,0.01,0,12,100,0,2000,36,0.536177134145647,0.432087611157717,0.86140713557681,0.850280224179343,0.732363601449797
"Markov",8,0.01,0,12,100,0,4000,36,0.535483971642415,0.439303448201664,0.874740614420892,0.858643744030564,0.71038706871557
"Markov",16,0.01,0,12,100,0,2000,36,0.57788558753414,0.45605064038673,0.815108322548567,0.789893617021277,0.735932910805379
"Markov",16,0.01,0,12,100,0,4000,36,0.577385658012716,0.464983783902312,0.845159199959864,0.841681574239714,0.711852212524436
"Markov",32,0.01,0,12,100,0,2000,36,0.593751952826121,0.462914784035261,0.743875460455706,0.721270161290323,0.741166711396296
"Markov",32,0.01,0,12,100,0,4000,36,0.591528502178619,0.472008342777231,0.811058715779916,0.774076755973932,0.716692448113311
"Markov",64,0.01,0,12,100,0,2000,36,0.591725652890101,0.457649630442414,0.637578985632182,0.667414050822123,0.749445083039359
"Markov",64,0.01,0,12,100,0,4000,36,0.598260774042861,0.474323347904997,0.753392530646015,0.697538100820633,0.72084437012593
"Markov",8,0.1,0,12,100,0,2000,36,0.681946252993766,0.510774568573752,0.706380458030867,0.482024378953865,0.776561775492138
"Markov",8,0.1,0,12,100,0,4000,36,0.675136702179432,0.513846611586196,0.70018430912663,0.478026533996683,0.753196757317999
"Markov",16,0.1,0,12,100,0,2000,36,0.686562644980698,0.504794208580605,0.628989940371819,0.462373460178071,0.791973800884546
"Markov",16,0.1,0,12,100,0,4000,36,0.687933496132525,0.511698393916423,0.641726777018627,0.452887537993921,0.770153236700563
"Markov",32,0.1,0,12,100,0,2000,36,0.664034978305985,0.479684218726487,0.542655478966273,0.424347119195204,0.800185780556452
"Markov",32,0.1,0,12,100,0,4000,36,0.671328744101378,0.490659486040665,0.5802996150714,0.421676891615542,0.778083167913676
"Markov",64,0.1,0,12,100,0,2000,36,0.63004607459892,0.448768840756073,0.449536948161899,0.381963758954909,0.807190529657515
"Markov",64,0.1,0,12,100,0,4000,36,0.643206055872119,0.462524720017459,0.514579368377917,0.380034032898469,0.784249556104864
"Markov",8,0.01,3.125,12,100,0,2000,36,0.549597741708707,0.440696395979261,0.86140713557681,0.862664473684211,0.829197612604832
"Markov",8,0.01,3.125,12,100,0,4000,36,0.553984710403188,0.447934307697138,0.874740614420892,0.859480269489894,0.817960479120019
"Markov",16,0.01,3.125,12,100,0,2000,36,0.593123243417681,0.465159971884355,0.815108322548567,0.831452219714071,0.831453805982721
"Markov",16,0.01,3.125,12,100,0,4000,36,0.598285964933648,0.474148413688723,0.845159199959864,0.843549862763038,0.819027088232732
"Markov",32,0.01,3.125,12,100,0,2000,36,0.609715347316446,0.472163498448602,0.743875460455706,0.766922094508301,0.834275572234823
"Markov",32,0.01,3.125,12,100,0,4000,36,0.613190052656072,0.481311317499932,0.811058715779916,0.810739436619718,0.819979059723414
"Markov",64,0.01,3.125,12,100,0,2000,36,0.604178670632817,0.465000098690773,0.642326793471513,0.686330935251799,0.840240155153126
"Markov",64,0.01,3.125,12,100,0,4000,36,0.61590443832753,0.481159051114475,0.758680590569349,0.735640648011782,0.823128057743358
"Markov",8,0.1,3.125,12,100,0,2000,36,0.700742549200283,0.521034484186797,0.706380458030867,0.59156010230179,0.862020669848718
"Markov",8,0.1,3.125,12,100,0,4000,36,0.700115923497457,0.524041905550804,0.70018430912663,0.583057577763071,0.850742382822969
"Markov",16,0.1,3.125,12,100,0,2000,36,0.70581836087054,0.514917738708981,0.628989940371819,0.551872578562204,0.868765517417902
"Markov",16,0.1,3.125,12,100,0,4000,36,0.714063259535391,0.521857530607933,0.641726777018627,0.552463768115942,0.855474881501929
"Markov",32,0.1,3.125,12,100,0,2000,36,0.682913105292134,0.489321133327658,0.542655478966273,0.50212260146035,0.878750541665144
"Markov",32,0.1,3.125,12,100,0,4000,36,0.697494690948187,0.500397701407038,0.5802996150714,0.509339407744875,0.868080756857836
"Markov",64,0.1,3.125,12,100,0,2000,36,0.668212432979635,0.479267637184098,0.477647684265545,0.447602131438721,0.887412777236655
"Markov",64,0.1,3.125,12,100,0,4000,36,0.690524465037618,0.496335980535071,0.550467791002536,0.442596566523605,0.876900016204829
"Markov",8,0.01,0,36,100,0,2000,108,0.526743269133227,0.353929173099739,0.699786543714326,0.351174934725849,0.906795831498606
"Markov",8,0.01,0,36,100,0,4000,108,0.530211127783557,0.366180780435448,0.775391864773651,0.456273764258555,0.901532558333523
"Markov",16,0.01,0,36,100,0,2000,108,0.553588609311941,0.357277748511033,0.52677601373252,0.322162162162162,0.909629305787141
"Markov",16,0.01,0,36,100,0,4000,108,0.568003613348969,0.375647315288996,0.687957642779673,0.454205607476636,0.900986420604893
"Markov",32,0.01,0,36,100,0,2000,108,0.543217971791313,0.345237060606508,0.37087635417496,0.280467445742905,0.913430665157699
"Markov",32,0.01,0,36,100,0,4000,108,0.567495023209776,0.367827725376946,0.562997005851915,0.356652949245542,0.903952864416598
"Markov",64,0.01,0,36,100,0,2000,108,0.510558184350744,0.317839364299489,0.236802840398278,0.224061107574793,0.914180505340897
"Markov",64,0.01,0,36,100,0,4000,108,0.549121480221142,0.352323038629688,0.404662585587806,0.263310745401742,0.905435974510962
"Markov",8,0.1,0,36,100,0,2000,108,0.571835523834923,0.352295602478915,0.547695589606789,0.153451043338684,0.922686520211818
"Markov",8,0.1,0,36,100,0,4000,108,0.567636236797889,0.359087261047602,0.576819777240405,0.15572077653862,0.916030714521738
"Markov",16,0.1,0,36,100,0,2000,108,0.578079967519821,0.343724274184078,0.399413362679401,0.129411764705882,0.927309179283462
"Markov",16,0.1,0,36,100,0,4000,108,0.584621288142347,0.355383213741052,0.499670842904094,0.122771707878091,0.921371338920507
"Markov",32,0.1,0,36,100,0,2000,108,0.553679518487652,0.324609355597402,0.274862236245264,0.108468125594672,0.928289286805336
"Markov",32,0.1,0,36,100,0,4000,108,0.576717023572916,0.344388134828837,0.408231681952414,0.109898107714702,0.92387358617177
"Markov",64,0.1,0,36,100,0,2000,108,0.502442841469004,0.290044559151339,0.171510782541989,0.0992895512042973,0.928451065158522
"Markov",64,0.1,0,36,100,0,4000,108,0.54730269067795,0.323999887435007,0.291118744160523,0.0999788180470239,0.925577451467986
"Markov",8,0.01,3.125,36,100,0,2000,108,0.558990962052581,0.360972406461115,0.699786543714326,0.336305732484076,0.933478326842345
"Markov",8,0.01,3.125,36,100,0,4000,108,0.562176498338197,0.373312372011296,0.775391864773651,0.458661417322835,0.928239162386169
"Markov",16,0.01,3.125,36,100,0,2000,108,0.589662457333477,0.36437902645446,0.52677601373252,0.328719723183391,0.936137601315516
"Markov",16,0.01,3.125,36,100,0,4000,108,0.604812571368617,0.383029444934659,0.687957642779673,0.454545454545455,0.927714311687525
"Markov",32,0.01,3.125,36,100,0,2000,108,0.579465904292844,0.352109732156963,0.37087635417496,0.308710033076075,0.935958263908644
"Markov",32,0.01,3.125,36,100,0,4000,108,0.605298978301251,0.375044272778704,0.562997005851915,0.398981324278438,0.928445196180305
"Markov",64,0.01,3.125,36,100,0,2000,108,0.547159926989491,0.327817189224337,0.242406586495662,0.236245954692557,0.937048708848366
"Markov",64,0.01,3.125,36,100,0,4000,108,0.586721149451322,0.3605687943359,0.406874563356442,0.327563249001332,0.930415101241417
"Markov",8,0.1,3.125,36,100,0,2000,108,0.609344423496794,0.359325843443398,0.547695589606789,0.207876370887338,0.9464153522009
"Markov",8,0.1,3.125,36,100,0,4000,108,0.604009511068424,0.366131368481458,0.576819777240405,0.20721271393643,0.939997981037281
"Markov",16,0.1,3.125,36,100,0,2000,108,0.617448762922229,0.350562349024675,0.399413362679401,0.188760188760189,0.947681788898356
"Markov",16,0.1,3.125,36,100,0,4000,108,0.624172727687966,0.362381176546703,0.499670842904094,0.170098039215686,0.940509826571549
"Markov",32,0.1,3.125,36,100,0,2000,108,0.592003813123207,0.331043426011731,0.274862236245264,0.159170765987351,0.948874144506557
"Markov",32,0.1,3.125,36,100,0,4000,108,0.616473021822649,0.351147583305563,0.408231681952414,0.141176470588235,0.942008264332961
"Markov",64,0.1,3.125,36,100,0,2000,108,0.55335345797341,0.308964763406674,0.180893113418991,0.131639063392347,0.949718674644994
"Markov",64,0.1,3.125,36,100,0,4000,108,0.599399312821136,0.341126333534877,0.303074943163091,0.122416020671835,0.943924566606925
"Markov",8,0.01,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",8,0.01,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",16,0.01,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",16,0.01,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",32,0.01,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",32,0.01,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",64,0.01,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",64,0.01,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",8,0.1,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",8,0.1,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",16,0.1,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",16,0.1,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",32,0.1,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",32,0.1,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",64,0.1,0,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",64,0.1,0,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",8,0.01,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",8,0.01,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",16,0.01,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",16,0.01,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",32,0.01,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",32,0.01,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",64,0.01,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",64,0.01,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",8,0.1,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",8,0.1,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",16,0.1,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",16,0.1,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",32,0.1,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",32,0.1,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",64,0.1,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA
"Markov",64,0.1,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA
"Markov",8,0.01,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",8,0.01,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",16,0.01,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",16,0.01,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",32,0.01,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",32,0.01,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",64,0.01,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",64,0.01,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",8,0.1,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",8,0.1,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",16,0.1,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",16,0.1,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",32,0.1,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",32,0.1,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",64,0.1,0,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",64,0.1,0,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",8,0.01,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",8,0.01,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",16,0.01,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",16,0.01,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",32,0.01,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",32,0.01,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",64,0.01,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",64,0.01,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",8,0.1,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",8,0.1,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",16,0.1,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",16,0.1,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",32,0.1,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",32,0.1,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"Markov",64,0.1,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA
"Markov",64,0.1,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA
"VAR1",0,0.01,0,12,100,0,2000,36,0.829790470374785,0.78410116416407,0.915495190978954,0.933703029299785,0.120512015526
"VAR1",0,0.01,0,12,100,0,4000,36,0.840763156363283,0.795944848471627,0.941032384142532,0.965649985193959,0.118486610953411
"VAR1",0,0.1,0,12,100,0,2000,36,0.82800170148045,0.763619509451757,0.789078938674786,0.885951984787259,0.160213470332274
"VAR1",0,0.1,0,12,100,0,4000,36,0.835321146565621,0.776372532346292,0.821486187022321,0.893634284871284,0.161959534146068
"VAR1",0,0.01,3.125,12,100,0,2000,36,0.837766692747046,0.79376674658799,0.941494084920551,0.939660166055223,0.181158843280116
"VAR1",0,0.01,3.125,12,100,0,4000,36,0.847062319847377,0.803455169074253,0.960224791319866,0.974261672991256,0.180295519542421
"VAR1",0,0.1,3.125,12,100,0,2000,36,0.872594722795718,0.816436969161069,0.880875861564468,0.870772249797992,0.219571267526245
"VAR1",0,0.1,3.125,12,100,0,4000,36,0.88193327314613,0.828471237031934,0.903633453894767,0.903038926720195,0.210700437551137
"VAR1",0,0.01,0,36,100,0,2000,108,0.765113225539607,0.703998512403137,0.872412861824718,0.868387642826915,0.193239539557829
"VAR1",0,0.01,0,36,100,0,4000,108,0.787976065427593,0.72547188660634,0.912387349579873,0.915956151035323,0.193130578389713
"VAR1",0,0.1,0,36,100,0,2000,108,0.816107200646401,0.732557427005809,0.752525638321553,0.748251748251748,0.232254114875546
"VAR1",0,0.1,0,36,100,0,4000,108,0.835831551367065,0.751981155606304,0.795646055556411,0.679812465526751,0.217225772396986
"VAR1",0,0.01,3.125,36,100,0,2000,108,0.766615860120162,0.706464885279055,0.884053423642224,0.884113954611299,0.27843440042763
"VAR1",0,0.01,3.125,36,100,0,4000,108,0.788075834214872,0.725373825457279,0.923661303802335,0.910547396528705,0.277292694831607
"VAR1",0,0.1,3.125,36,100,0,2000,108,0.835844412800051,0.756331575871527,0.806302593370497,0.637398065617296,0.323406815661087
"VAR1",0,0.1,3.125,36,100,0,4000,108,0.857859483886839,0.778150637113169,0.857132626110817,0.721037085658024,0.313589477474424
